,drugbank_id,category,uniprot_id,organism
13864,DB13345,transporter,O95342,Humans
13865,DB13346,target,P23219,Humans
13866,DB13346,target,P35354,Humans
13867,DB13346,target,Q9UBN7,Humans
13868,DB13346,target,Q969S8,Humans
13869,DB13421,target,Q91CQ6,Human herpesvirus 1
13870,DB13421,carrier,P02768,Humans
13871,DB13501,target,P23219,Humans
13872,DB13501,target,P35354,Humans
13873,DB13520,target,Q99250,Humans
13874,DB13615,target,O00206,Humans
13875,DB13615,target,Q9HC29,Humans
13876,DB13620,enzyme,P54710,Humans
13877,DB13620,transporter,P05023,Humans
13878,DB13620,transporter,Q13621,Humans
13879,DB13720,target,P20309,Humans
13880,DB13749,enzyme,Q26609,Blood fluke
13881,DB13749,enzyme,P12277,Humans
13882,DB13749,enzyme,P00519,Humans
13883,DB13749,enzyme,P30049,Humans
13884,DB13749,enzyme,Q08828,Humans
13885,DB13749,enzyme,P33402,Humans
13886,DB13749,enzyme,P16118,Humans
13887,DB13749,enzyme,Q8IE67,Plasmodium falciparum (isolate 3D7)
13888,DB13749,enzyme,P05023,Humans
13889,DB13751,target,P28845,Humans
13890,DB13751,target,P01375,Humans
13891,DB13751,target,P42574,Humans
13892,DB13751,target,P06858,Humans
13893,DB13751,carrier,P17516,Humans
13894,DB13751,carrier,P42330,Humans
13895,DB13751,carrier,P52895,Humans
13896,DB13751,carrier,P02768,Humans
13897,DB13751,transporter,O95342,Humans
13898,DB13766,enzyme,P08684,Humans
13899,DB13781,target,P08588,Humans
13900,DB13783,target,P23219,Humans
13901,DB13783,target,P35354,Humans
13902,DB13783,enzyme,P16662,Humans
13903,DB13783,transporter,P33527,Humans
13904,DB13800,target,P0DP23,Humans
13905,DB13800,target,P31415,Humans
13906,DB13800,target,P22676,Humans
13907,DB13848,enzyme,P20711,Humans
13908,DB13867,target,P04150,Humans
13909,DB13867,target,P06401,Humans
13910,DB13867,target,P47712,Humans
13911,DB13867,target,P08235,Humans
13912,DB13867,enzyme,P08684,Humans
13913,DB13867,enzyme,P20815,Humans
13914,DB13867,enzyme,P24462,Humans
13915,DB13867,enzyme,P10632,Humans
13916,DB13867,carrier,P08185,Humans
13917,DB13867,carrier,P08183,Humans
13918,DB13867,carrier,Q9Y6L6,Humans
13919,DB13867,transporter,P08183,Humans
13920,DB13867,transporter,Q9Y6L6,Humans
13921,DB13873,target,Q07869,Humans
13922,DB13873,target,Q9NPA2,Humans
13923,DB13873,target,P37231,Humans
13924,DB13873,target,Q03181,Humans
13925,DB13873,target,O75469,Humans
13926,DB13874,target,P48735,Humans
13927,DB13874,enzyme,P05177,Humans
13928,DB13874,enzyme,P20813,Humans
13929,DB13874,enzyme,P10632,Humans
13930,DB13874,enzyme,P11712,Humans
13931,DB13874,enzyme,P33261,Humans
13932,DB13874,enzyme,P10635,Humans
13933,DB13874,enzyme,P08684,Humans
13934,DB13874,enzyme,P22309,Humans
13935,DB13874,enzyme,P35503,Humans
13936,DB13874,enzyme,P22310,Humans
13937,DB13874,enzyme,O60656,Humans
13938,DB13874,enzyme,P16662,Humans
13939,DB13874,enzyme,P54855,Humans
13940,DB13874,transporter,P08183,Humans
13941,DB13874,transporter,Q9UNQ0,Humans
13942,DB13874,transporter,Q4U2R8,Humans
13943,DB13874,transporter,Q9Y6L6,Humans
13944,DB13874,transporter,O15244,Humans
13945,DB13874,transporter,Q9NPD5,Humans
13946,DB13874,transporter,Q8TCC7,Humans
13947,DB13878,target,Q5L478,Hepatitis C Virus
13948,DB13878,enzyme,P22309,Humans
13949,DB13878,transporter,P08183,Humans
13950,DB13878,transporter,Q9UNQ0,Humans
13951,DB13878,transporter,Q9Y6L6,Humans
13952,DB13878,transporter,Q9NPD5,Humans
13953,DB13879,target,Q91RS4,Hepatitis C Virus
13954,DB13879,enzyme,P22309,Humans
13955,DB13879,enzyme,P08684,Humans
13956,DB13879,transporter,P08183,Humans
13957,DB13879,transporter,Q9UNQ0,Humans
13958,DB13879,transporter,Q9Y6L6,Humans
13959,DB13879,transporter,Q9NPD5,Humans
13960,DB13908,target,Q99250,Humans
13961,DB13909,carrier,P02768,Humans
13962,DB13925,target,P30874,Humans
13963,DB13928,target,P43220,Humans
13964,DB13928,enzyme,P27487,Humans
13965,DB13928,enzyme,P08473,Humans
13966,DB13928,enzyme,P06858,Humans
13967,DB13928,enzyme,P04745,Humans
13968,DB13928,carrier,P02768,Humans
13969,DB13931,target,Q13464,Humans
13970,DB13931,target,O75116,Humans
13971,DB13931,target,P23975,Humans
13972,DB13943,target,P10275,Humans
13973,DB13943,target,P03372,Humans
13974,DB13943,target,P08235,Humans
13975,DB13943,enzyme,P08684,Humans
13976,DB13943,enzyme,P21397,Humans
13977,DB13943,enzyme,P05108,Humans
13978,DB13943,enzyme,P20815,Humans
13979,DB13943,enzyme,P24462,Humans
13980,DB13943,enzyme,P04798,Humans
13981,DB13943,enzyme,Q16696,Humans
13982,DB13943,enzyme,P20813,Humans
13983,DB13943,enzyme,P33261,Humans
13984,DB13943,enzyme,P10632,Humans
13985,DB13943,enzyme,P11712,Humans
13986,DB13943,enzyme,Q9HB55,Humans
13987,DB13943,enzyme,P11511,Humans
13988,DB13943,carrier,P02768,Humans
13989,DB13943,carrier,P04278,Humans
13990,DB13943,transporter,P46721,Humans
13991,DB13943,transporter,Q8TCC7,Humans
13992,DB13943,transporter,Q9Y694,Humans
13993,DB13943,transporter,P08183,Humans
13994,DB13943,transporter,Q14973,Humans
13995,DB13943,transporter,O75751,Humans
13996,DB13943,transporter,Q9H015,Humans
13997,DB13943,transporter,Q9UNQ0,Humans
13998,DB13944,target,P10275,Humans
13999,DB13944,target,P03372,Humans
14000,DB13944,target,P08235,Humans
14001,DB13944,enzyme,P08684,Humans
14002,DB13944,enzyme,P21397,Humans
14003,DB13944,enzyme,P05108,Humans
14004,DB13944,enzyme,P20815,Humans
14005,DB13944,enzyme,P24462,Humans
14006,DB13944,enzyme,P04798,Humans
14007,DB13944,enzyme,Q16696,Humans
14008,DB13944,enzyme,P20813,Humans
14009,DB13944,enzyme,P33261,Humans
14010,DB13944,enzyme,P10632,Humans
14011,DB13944,enzyme,P11712,Humans
14012,DB13944,enzyme,Q9HB55,Humans
14013,DB13944,enzyme,P11511,Humans
14014,DB13944,carrier,P02768,Humans
14015,DB13944,carrier,P04278,Humans
14016,DB13944,transporter,P46721,Humans
14017,DB13944,transporter,Q8TCC7,Humans
14018,DB13944,transporter,Q9Y694,Humans
14019,DB13944,transporter,P08183,Humans
14020,DB13944,transporter,Q14973,Humans
14021,DB13944,transporter,O75751,Humans
14022,DB13944,transporter,Q9H015,Humans
14023,DB13944,transporter,Q9UNQ0,Humans
14024,DB13946,target,P10275,Humans
14025,DB13946,target,P03372,Humans
14026,DB13946,target,P08235,Humans
14027,DB13946,enzyme,P08684,Humans
14028,DB13946,enzyme,P21397,Humans
14029,DB13946,enzyme,P05108,Humans
14030,DB13946,enzyme,P20815,Humans
14031,DB13946,enzyme,P24462,Humans
14032,DB13946,enzyme,P04798,Humans
14033,DB13946,enzyme,Q16678,Humans
14034,DB13946,enzyme,Q16696,Humans
14035,DB13946,enzyme,P20813,Humans
14036,DB13946,enzyme,P33261,Humans
14037,DB13946,enzyme,P10632,Humans
14038,DB13946,enzyme,P11712,Humans
14039,DB13946,enzyme,Q9HB55,Humans
14040,DB13946,enzyme,P11511,Humans
14041,DB13946,carrier,P02768,Humans
14042,DB13946,carrier,P04278,Humans
14043,DB13946,transporter,P46721,Humans
14044,DB13946,transporter,Q8TCC7,Humans
14045,DB13946,transporter,Q9Y694,Humans
14046,DB13946,transporter,P08183,Humans
14047,DB13946,transporter,Q14973,Humans
14048,DB13946,transporter,Q9H015,Humans
14049,DB13946,transporter,Q9UNQ0,Humans
14050,DB13946,transporter,O15244,Humans
14051,DB13946,transporter,Q96FL8,Humans
14052,DB13946,transporter,Q9NPD5,Humans
14053,DB13949,target,P07822,Escherichia coli (strain K12)
14054,DB13949,target,P02786,Humans
14055,DB13949,carrier,P02787,Humans
14056,DB13949,carrier,P05106,Humans
14057,DB13949,carrier,P27797,Humans
14058,DB13952,target,P03372,Humans
14059,DB13952,target,O75469,Humans
14060,DB13952,target,Q92731,Humans
14061,DB13952,target,P43681,Humans
14062,DB13952,target,Q15596,Humans
14063,DB13952,target,Q99527,Humans
14064,DB13952,target,P00846,Humans
14065,DB13952,target,Q14457,Humans
14066,DB13952,target,P37059,Humans
14067,DB13952,target,P62508,Humans
14068,DB13952,enzyme,P05177,Humans
14069,DB13952,enzyme,P22309,Humans
14070,DB13952,enzyme,P08684,Humans
14071,DB13952,enzyme,P20815,Humans
14072,DB13952,enzyme,P24462,Humans
14073,DB13952,enzyme,P04798,Humans
14074,DB13952,enzyme,Q16678,Humans
14075,DB13952,enzyme,P33261,Humans
14076,DB13952,enzyme,P10632,Humans
14077,DB13952,enzyme,P11712,Humans
14078,DB13952,carrier,P04278,Humans
14079,DB13952,carrier,P02768,Humans
14080,DB13952,carrier,P12104,Humans
14081,DB13952,transporter,O15244,Humans
14082,DB13952,transporter,O15245,Humans
14083,DB13952,transporter,O75751,Humans
14084,DB13952,transporter,O94956,Humans
14085,DB13952,transporter,P46721,Humans
14086,DB13952,transporter,Q5T3U5,Humans
14087,DB13952,transporter,Q9NSA0,Humans
14088,DB13952,transporter,Q9UNQ0,Humans
14089,DB13952,transporter,Q9Y6L6,Humans
14090,DB13952,transporter,P08183,Humans
14091,DB13952,transporter,Q8TCC7,Humans
14092,DB13952,transporter,Q9NPD5,Humans
14093,DB13952,transporter,Q9NYB5,Humans
14094,DB13952,transporter,Q96BD0,Humans
14095,DB13953,target,P03372,Humans
14096,DB13953,target,O75469,Humans
14097,DB13953,target,Q92731,Humans
14098,DB13953,target,P43681,Humans
14099,DB13953,target,Q15596,Humans
14100,DB13953,target,Q99527,Humans
14101,DB13953,target,P00846,Humans
14102,DB13953,target,Q14457,Humans
14103,DB13953,target,P37059,Humans
14104,DB13953,target,P62508,Humans
14105,DB13953,enzyme,P05177,Humans
14106,DB13953,enzyme,P22309,Humans
14107,DB13953,enzyme,P08684,Humans
14108,DB13953,enzyme,P20815,Humans
14109,DB13953,enzyme,P24462,Humans
14110,DB13953,enzyme,P04798,Humans
14111,DB13953,enzyme,Q16678,Humans
14112,DB13953,enzyme,P33261,Humans
14113,DB13953,enzyme,P10632,Humans
14114,DB13953,enzyme,P11712,Humans
14115,DB13953,carrier,P04278,Humans
14116,DB13953,carrier,P02768,Humans
14117,DB13953,carrier,P12104,Humans
14118,DB13953,transporter,O15244,Humans
14119,DB13953,transporter,O15245,Humans
14120,DB13953,transporter,O75751,Humans
14121,DB13953,transporter,O94956,Humans
14122,DB13953,transporter,P46721,Humans
14123,DB13953,transporter,Q5T3U5,Humans
14124,DB13953,transporter,Q9NSA0,Humans
14125,DB13953,transporter,Q9UNQ0,Humans
14126,DB13953,transporter,Q9Y6L6,Humans
14127,DB13953,transporter,P08183,Humans
14128,DB13953,transporter,Q8TCC7,Humans
14129,DB13953,transporter,Q9NPD5,Humans
14130,DB13953,transporter,Q9NYB5,Humans
14131,DB13953,transporter,Q96BD0,Humans
14132,DB13954,target,P03372,Humans
14133,DB13954,target,O75469,Humans
14134,DB13954,target,Q92731,Humans
14135,DB13954,target,P43681,Humans
14136,DB13954,target,Q15596,Humans
14137,DB13954,target,Q99527,Humans
14138,DB13954,target,P00846,Humans
14139,DB13954,target,Q14457,Humans
14140,DB13954,target,P37059,Humans
14141,DB13954,target,P62508,Humans
14142,DB13954,enzyme,P05177,Humans
14143,DB13954,enzyme,P22309,Humans
14144,DB13954,enzyme,P08684,Humans
14145,DB13954,enzyme,P20815,Humans
14146,DB13954,enzyme,P24462,Humans
14147,DB13954,enzyme,P04798,Humans
14148,DB13954,enzyme,Q16678,Humans
14149,DB13954,enzyme,P33261,Humans
14150,DB13954,enzyme,P10632,Humans
14151,DB13954,enzyme,P11712,Humans
14152,DB13954,carrier,P04278,Humans
14153,DB13954,carrier,P02768,Humans
14154,DB13954,carrier,P12104,Humans
14155,DB13954,transporter,O15244,Humans
14156,DB13954,transporter,O15245,Humans
14157,DB13954,transporter,O75751,Humans
14158,DB13954,transporter,O94956,Humans
14159,DB13954,transporter,P46721,Humans
14160,DB13954,transporter,Q5T3U5,Humans
14161,DB13954,transporter,Q9NSA0,Humans
14162,DB13954,transporter,Q9UNQ0,Humans
14163,DB13954,transporter,Q9Y6L6,Humans
14164,DB13954,transporter,P08183,Humans
14165,DB13954,transporter,Q8TCC7,Humans
14166,DB13954,transporter,Q9NPD5,Humans
14167,DB13954,transporter,Q9NYB5,Humans
14168,DB13954,transporter,Q96BD0,Humans
14169,DB13955,target,P03372,Humans
14170,DB13955,target,O75469,Humans
14171,DB13955,target,Q92731,Humans
14172,DB13955,target,P43681,Humans
14173,DB13955,target,Q15596,Humans
14174,DB13955,target,Q99527,Humans
14175,DB13955,target,P00846,Humans
14176,DB13955,target,Q14457,Humans
14177,DB13955,target,P37059,Humans
14178,DB13955,target,P62508,Humans
14179,DB13955,enzyme,P05177,Humans
14180,DB13955,enzyme,P22309,Humans
14181,DB13955,enzyme,P08684,Humans
14182,DB13955,enzyme,P20815,Humans
14183,DB13955,enzyme,P24462,Humans
14184,DB13955,enzyme,P04798,Humans
14185,DB13955,enzyme,Q16678,Humans
14186,DB13955,enzyme,P33261,Humans
14187,DB13955,enzyme,P10632,Humans
14188,DB13955,enzyme,P11712,Humans
14189,DB13955,carrier,P04278,Humans
14190,DB13955,carrier,P02768,Humans
14191,DB13955,carrier,P12104,Humans
14192,DB13955,transporter,O15244,Humans
14193,DB13955,transporter,O15245,Humans
14194,DB13955,transporter,O75751,Humans
14195,DB13955,transporter,O94956,Humans
14196,DB13955,transporter,P46721,Humans
14197,DB13955,transporter,Q5T3U5,Humans
14198,DB13955,transporter,Q9NSA0,Humans
14199,DB13955,transporter,Q9UNQ0,Humans
14200,DB13955,transporter,Q9Y6L6,Humans
14201,DB13955,transporter,P08183,Humans
14202,DB13955,transporter,Q8TCC7,Humans
14203,DB13955,transporter,Q9NPD5,Humans
14204,DB13955,transporter,Q9NYB5,Humans
14205,DB13955,transporter,Q96BD0,Humans
14206,DB13956,target,P03372,Humans
14207,DB13956,target,O75469,Humans
14208,DB13956,target,Q92731,Humans
14209,DB13956,target,P43681,Humans
14210,DB13956,target,Q15596,Humans
14211,DB13956,target,Q99527,Humans
14212,DB13956,target,P00846,Humans
14213,DB13956,target,Q14457,Humans
14214,DB13956,target,P37059,Humans
14215,DB13956,target,P62508,Humans
14216,DB13956,enzyme,P05177,Humans
14217,DB13956,enzyme,P22309,Humans
14218,DB13956,enzyme,P08684,Humans
14219,DB13956,enzyme,P20815,Humans
14220,DB13956,enzyme,P24462,Humans
14221,DB13956,enzyme,P04798,Humans
14222,DB13956,enzyme,Q16678,Humans
14223,DB13956,enzyme,P33261,Humans
14224,DB13956,enzyme,P10632,Humans
14225,DB13956,enzyme,P11712,Humans
14226,DB13956,carrier,P04278,Humans
14227,DB13956,carrier,P02768,Humans
14228,DB13956,carrier,P12104,Humans
14229,DB13956,transporter,O15244,Humans
14230,DB13956,transporter,O15245,Humans
14231,DB13956,transporter,O75751,Humans
14232,DB13956,transporter,O94956,Humans
14233,DB13956,transporter,P46721,Humans
14234,DB13956,transporter,Q5T3U5,Humans
14235,DB13956,transporter,Q9NSA0,Humans
14236,DB13956,transporter,Q9UNQ0,Humans
14237,DB13956,transporter,Q9Y6L6,Humans
14238,DB13956,transporter,P08183,Humans
14239,DB13956,transporter,Q8TCC7,Humans
14240,DB13956,transporter,Q9NPD5,Humans
14241,DB13956,transporter,Q9NYB5,Humans
14242,DB13956,transporter,Q96BD0,Humans
14243,DB13967,target,P02768,Humans
14244,DB13985,target,P30874,Humans
14245,DB13985,target,P30872,Humans
14246,DB13985,target,P32745,Humans
14247,DB13985,target,P31391,Humans
14248,DB13985,target,P35346,Humans
14249,DB13995,target,P02792,Humans
14250,DB13995,target,P02794,Humans
14251,DB13995,target,P69905,Humans
14252,DB13995,target,P68871,Humans
14253,DB13996,target,P05023,Humans
14254,DB13997,target,P03433,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)
14255,DB13997,enzyme,P35503,Humans
14256,DB13997,enzyme,P08684,Humans
14257,DB13997,transporter,Q2M3G0,Humans
14258,DB14001,target,Q9UDX4,Humans
14259,DB14001,target,O76054,Humans
14260,DB14001,target,O75469,Humans
14261,DB14001,target,P05771,Humans
14262,DB14001,target,P09917,Humans
14263,DB14001,target,P17252,Humans
14264,DB14001,enzyme,P09210,Humans
14265,DB14001,enzyme,P09211,Humans
14266,DB14001,enzyme,P78417,Humans
14267,DB14001,enzyme,P21266,Humans
14268,DB14001,enzyme,P48506,Humans
14269,DB14001,enzyme,P15559,Humans
14270,DB14001,enzyme,P09601,Humans
14271,DB14001,enzyme,P00441,Humans
14272,DB14001,carrier,P49638,Humans
14273,DB14002,target,Q9UDX4,Humans
14274,DB14002,target,O76054,Humans
14275,DB14002,target,O75469,Humans
14276,DB14002,target,P05771,Humans
14277,DB14002,target,P09917,Humans
14278,DB14002,target,P17252,Humans
14279,DB14002,enzyme,P09210,Humans
14280,DB14002,enzyme,P09211,Humans
14281,DB14002,enzyme,P78417,Humans
14282,DB14002,enzyme,P21266,Humans
14283,DB14002,enzyme,P48506,Humans
14284,DB14002,enzyme,P15559,Humans
14285,DB14002,enzyme,P09601,Humans
14286,DB14002,enzyme,P00441,Humans
14287,DB14002,carrier,P49638,Humans
14288,DB14006,target,Q9Y5K3,Humans
14289,DB14006,target,P22303,Humans
14290,DB14006,target,P49585,Humans
14291,DB14006,target,O14939,Humans
14292,DB14006,target,P06276,Humans
14293,DB14006,target,Q13393,Humans
14294,DB14006,target,P36544,Humans
14295,DB14006,enzyme,Q9Y6K0,Humans
14296,DB14006,enzyme,Q9Y259,Humans
14297,DB14006,enzyme,P28329,Humans
14298,DB14006,enzyme,P35790,Humans
14299,DB14006,enzyme,Q8NE62,Humans
14300,DB14006,transporter,O15244,Humans
14301,DB14006,transporter,O15245,Humans
14302,DB14006,transporter,O75751,Humans
14303,DB14006,transporter,O76082,Humans
14304,DB14006,transporter,Q9H015,Humans
14305,DB14006,transporter,Q8WWI5,Humans
14306,DB14006,transporter,Q53GD3,Humans
14307,DB14006,transporter,Q8N4M1,Humans
14308,DB14006,transporter,Q9GZV3,Humans
14309,DB14007,carrier,P01009,Humans
14310,DB14018,enzyme,P05177,Humans
14311,DB14019,target,P25103,Humans
14312,DB14019,enzyme,P08684,Humans
14313,DB14033,target,P0AC13,Escherichia coli (strain K12)
14314,DB14033,enzyme,P11712,Humans
14315,DB14185,target,P14416,Humans
14316,DB14185,target,P08908,Humans
14317,DB14185,target,P28223,Humans
14318,DB14185,target,P28222,Humans
14319,DB14185,target,P28221,Humans
14320,DB14185,target,P28566,Humans
14321,DB14185,target,P21728,Humans
14322,DB14185,target,P21918,Humans
14323,DB14185,target,P35462,Humans
14324,DB14185,target,P21917,Humans
14325,DB14185,target,P28335,Humans
14326,DB14185,target,P46098,Humans
14327,DB14185,target,P50406,Humans
14328,DB14185,target,P34969,Humans
14329,DB14185,target,P35367,Humans
14330,DB14185,target,P35348,Humans
14331,DB14185,target,P35368,Humans
14332,DB14185,target,P08913,Humans
14333,DB14185,target,P18089,Humans
14334,DB14185,target,P18825,Humans
14335,DB14185,target,P11229,Humans
14336,DB14185,target,P08172,Humans
14337,DB14185,target,P20309,Humans
14338,DB14185,target,P08173,Humans
14339,DB14185,target,P08912,Humans
14340,DB14185,enzyme,P08684,Humans
14341,DB14185,enzyme,P10635,Humans
14342,DB14185,enzyme,P20815,Humans
14343,DB14185,enzyme,P24462,Humans
14344,DB14185,carrier,P02768,Humans
14345,DB14481,target,P41180,Humans
14346,DB14481,target,P27797,Humans
14347,DB14481,target,Q99828,Humans
14348,DB14481,target,O75340,Humans
14349,DB14481,target,P30626,Humans
14350,DB14481,target,Q99653,Humans
14351,DB14481,target,P09486,Humans
14352,DB14481,target,P27824,Humans
14353,DB14481,target,P35556,Humans
14354,DB14481,target,P04271,Humans
14355,DB14481,target,O14958,Humans
14356,DB14481,target,Q15493,Humans
14357,DB14481,target,Q9UBV8,Humans
14358,DB14481,target,P06703,Humans
14359,DB14481,target,P13693,Humans
14360,DB14481,target,O75838,Humans
14361,DB14481,target,Q99584,Humans
14362,DB14481,target,P31415,Humans
14363,DB14481,target,Q02818,Humans
14364,DB14481,target,P80303,Humans
14365,DB14481,target,P0DP23,Humans
14366,DB14481,target,Q75N90,Humans
14367,DB14481,target,P28676,Humans
14368,DB14481,target,Q9ULU8,Humans
14369,DB14481,target,P0DP24,Humans
14370,DB14481,target,P0DP25,Humans
14371,DB14481,target,Q96FQ6,Humans
14372,DB14481,target,P22676,Humans
14373,DB14481,target,Q13938,Humans
14374,DB14481,target,Q86UW7,Humans
14375,DB14481,target,Q96L12,Humans
14376,DB14481,target,Q9ULB1,Humans
14377,DB14481,target,P62166,Humans
14378,DB14481,carrier,P05937,Humans
14379,DB14481,carrier,P29377,Humans
14380,DB14481,carrier,P02768,Humans
14381,DB14481,transporter,Q8WUM9,Humans
14382,DB14481,transporter,Q08357,Humans
14383,DB14481,transporter,Q06495,Humans
14384,DB14481,transporter,O95436,Humans
14385,DB14481,transporter,Q8N130,Humans
14386,DB14481,transporter,Q9H1D0,Humans
14387,DB14481,transporter,P32418,Humans
14388,DB14481,transporter,Q9NQA5,Humans
14389,DB14481,transporter,P21817,Humans
14390,DB14481,transporter,Q92736,Humans
14391,DB14481,transporter,Q9P0L9,Humans
14392,DB14481,transporter,Q15413,Humans
14393,DB14481,transporter,Q7Z443,Humans
14394,DB14481,transporter,Q8NEC5,Humans
14395,DB14481,transporter,O00555,Humans
14396,DB14481,transporter,Q15878,Humans
14397,DB14487,target,P46663,Humans
14398,DB14487,target,P16455,Humans
14399,DB14487,target,P04075,Humans
14400,DB14487,target,P68104,Humans
14401,DB14487,target,P06733,Humans
14402,DB14487,target,O14556,Humans
14403,DB14487,target,P15531,Humans
14404,DB14487,target,P07237,Humans
14405,DB14487,target,P30101,Humans
14406,DB14487,target,Q06830,Humans
14407,DB14487,target,P78330,Humans
14408,DB14487,target,P60174,Humans
14409,DB14487,target,P49411,Humans
14410,DB14487,target,P03372,Humans
14411,DB14487,target,P08700,Humans
14412,DB14487,target,P02795,Humans
